iso,country,region,year,traffic_eb,broadband_subs,mobile_broadband_penetration,cellular_subs,cov_5g,cov_4g,cov_3g,cov_2g,region_adoption_factor,5g_penetration_rate,5g_penetration_pct,estimated_5g_subscriptions,synthetic_5g_subscription_flag,gdp_per_capita,urbanization_rate,log_gdp_per_capita,mobile_traffic_per_sub,traffic_growth_rate
NLD,Netherlands,Europe,2023,2.038,22218252.0,122.803496073848,22665000.0,99.0,99.0,99.0,99.0,0.38,0.3762,37.62,8526573.0,True,63515.6030780019,95.3221682092129,11.059040872460928,7.6438656530375715,21.44650561985788
NLD,Netherlands,Europe,2024,2.333,23753924.0,130.31027593676,23431000.0,99.0,99.0,99.0,99.0,0.46,0.4554,45.540000000000006,10670477.4,True,67520.4218956281,95.6396517079336,11.120185377704525,8.184612641964614,7.074260766372276
NOR,Norway,Europe,2019,0.355,5470890.0,102.303033249622,5775830.0,0.0,99.9,99.9,99.9,0.01,0.0,0.0,0.0,True,76430.5889473338,82.4935894878281,11.244138273916175,5.407407813597666,
NOR,Norway,Europe,2020,0.463,5622248.0,104.516854876699,5825584.0,5.4,99.9,99.9,99.9,0.05,0.0027000000000000006,0.2700000000000001,15729.076800000003,True,68340.0181033702,82.7029885700532,11.132250790570772,6.86261675638167,26.91139623545098
NOR,Norway,Europe,2021,0.612,6213323.0,114.88939442772,5926491.0,23.3,99.9,99.9,99.9,0.16,0.03728,3.728,220939.58448,True,93072.8925119571,82.8612877226956,11.441138255583216,8.208168157361206,19.60697280273276
NOR,Norway,Europe,2022,0.728,6361447.0,116.578321254523,6092911.0,81.5,99.9,99.9,99.9,0.275,0.224125,22.412499999999998,1365573.677875,True,109269.520580298,82.9563661816034,11.60157277507734,9.536614337377435,16.18444157756269
NOR,Norway,Europe,2023,0.857,6301656.0,114.177664854135,6052000.0,83.4,99.95,99.95,100.0,0.38,0.31692000000000004,31.692000000000004,1917999.8400000003,True,87497.2179649556,83.0718560702166,11.379362277154023,11.332999876011428,18.836722080637248
NOR,Norway,Europe,2024,1.04,6329031.0,113.491426767994,6098000.0,99.7,100.0,100.0,100.0,0.46,0.45862,45.862,2796664.7600000002,True,86785.4334489176,83.3293737928469,11.371194069156742,13.693512745737328,20.82866756861439
NZL,New Zealand,East Asia & Pacific,2019,0.13864,4798000.0,96.1638095780197,6011000.0,0.0,97.33,98.0,98.0,0.0124,0.0,0.0,0.0,True,42855.831861632,83.804965871667,10.665597014219891,2.4079477560094484,
NZL,New Zealand,East Asia & Pacific,2020,0.19374,4559000.0,89.9229668464534,6236000.0,0.0,97.5,98.5,98.5,0.062,0.0,0.0,0.0,True,41997.7830324279,83.8138977095908,10.645372110930138,3.5413467865760033,47.06908726478647
NZL,New Zealand,East Asia & Pacific,2021,0.25182,4785000.0,93.6821428522483,5846000.0,0.0,97.5,98.25,98.25,0.1984,0.0,0.0,0.0,True,49950.4251691316,83.8299382585905,10.818786295935,4.385579937304075,23.839324460633506
NZL,New Zealand,East Asia & Pacific,2022,0.30044,5001000.0,97.4524400524267,5952000.0,13.91,97.54,98.54,98.54,0.341,0.047433100000000006,4.743310000000001,282321.81120000005,True,49099.7090423358,83.8547305017812,10.801608387947047,5.006332066919949,14.15439094692379
NZL,New Zealand,East Asia & Pacific,2023,0.3958,5658000.0,109.37907175097,6562000.0,26.77,97.7,98.63,98.63,0.4712,0.12614024,12.614023999999999,827732.2548799999,True,49075.9562832927,83.8898991461229,10.80112450511462,5.829503947213385,16.442614458850247
NZL,New Zealand,East Asia & Pacific,2024,0.51295,5662000.0,108.593417957692,6783000.0,40.44,98.5,98.63,98.63,0.5704,0.23066976,23.066976,1564632.98208,True,49205.1792146792,83.9370658833132,10.80375416553109,7.549599670316732,29.5067254208754
OMN,Oman,Middle East & North Africa,2019,0.149196946,5038782.0,109.113504825867,6383458.0,0.0,96.3,99.3,99.3,0.0108,0.0,0.0,0.0,True,19180.1864152801,79.5780017545962,9.861633067643591,2.4674770278478673,
OMN,Oman,Middle East & North Africa,2020,0.252865,5385553.0,120.451235342691,6276535.0,0.0,97.6,99.38,99.38,0.054,0.0,0.0,0.0,True,16784.8630630058,80.0176378922722,9.728232751085104,3.912705590926936,58.5711050910815
OMN,Oman,Middle East & North Africa,2021,0.253393,5097547.0,112.592110430472,6115537.0,44.09,99.0,100.0,100.0,0.1728,0.07618752000000001,7.618752000000001,465927.59749824007,True,19403.4600160211,80.1239942103569,9.873206680490004,4.142400910346355,5.870498407854985
OMN,Oman,Middle East & North Africa,2022,0.417604,5718895.0,115.911407926873,6749535.0,88.0,99.0,100.0,100.0,0.297,0.26136,26.136,1764058.4675999999,True,23223.5829405935,80.0117053152301,10.052923547422028,6.085149899295814,46.89910588077342
OMN,Oman,Middle East & North Africa,2023,0.423189,5538868.0,107.225992246402,6317090.0,89.0,99.0,100.0,100.0,0.4104,0.36525599999999997,36.5256,2307355.0250399997,True,21027.7384778886,79.5702973228932,9.953597725010592,6.3669598192266,4.631108922450666
OMN,Oman,Middle East & North Africa,2024,0.489994,5344731.0,101.455162344023,6353877.0,89.0,99.0,100.0,100.0,0.4968,0.44215200000000004,44.2152,2809379.4233040004,True,20285.2272897377,79.4440302814714,9.917648180396,7.639829456961134,19.99179630269994
PAK,Pakistan,South & Southeast Asia,2019,3.325456007,75937908.0,32.9019117035588,165405847.0,0.0,68.73,76.6,88.8,0.0092,0.0,0.0,0.0,True,1390.41690981745,37.1091631735769,7.237358916273659,3.649314831225883,
PAK,Pakistan,South & Southeast Asia,2020,5.689988,91296930.0,38.8494688035211,175624364.0,0.0,68.82,76.7,88.82,0.046,0.0,0.0,0.0,True,1278.39735206896,37.5080192948099,7.153362503724633,5.193664964053738,42.318906541397936
PAK,Pakistan,South & Southeast Asia,2021,8.04445,107681219.0,44.9650107652358,188711452.0,0.0,75.4,78.1,88.8,0.1472,0.0,0.0,0.0,True,1455.31922370186,37.9333395514173,7.282980553274667,6.225513042653549,19.86743630444805
PAK,Pakistan,South & Southeast Asia,2022,10.067073,121540356.0,49.872804000163,192779544.0,0.0,76.4,79.9,89.4,0.253,0.0,0.0,0.0,True,1538.3228133171,38.3740439760816,7.338448019665027,6.902421365295326,10.873133153910363
PAK,Pakistan,South & Southeast Asia,2023,11.69481287,127680559.0,51.5871677401253,189439348.0,0.0,81.0,81.0,91.0,0.3496,0.0,0.0,0.0,True,1360.32417758419,38.8191861872791,7.2154783161961955,7.63285927630272,10.582343098900937
PAK,Pakistan,South & Southeast Asia,2024,13.7715193,138496083.0,55.1186149526887,193111549.0,0.0,81.0,81.0,92.0,0.4232,0.0,0.0,0.0,True,1478.77277977996,39.1734368360905,7.298967819927933,8.286347046604439,8.561506856684264
PER,Peru,Latin America,2019,1.4917,26093385.0,80.4127749677705,39844613.0,0.0,79.01,86.09,90.89,0.0076,0.0,0.0,0.0,True,7037.00803692604,83.1033003087105,8.858938364061398,4.763978814298464,
PER,Peru,Latin America,2020,2.4365,26219758.0,79.8443745084098,39358383.0,0.0,78.07,85.29,88.34,0.038,0.0,0.0,0.0,True,6133.32552410183,83.5267437189637,8.72149238168389,7.743842131062639,62.549885986488896
PER,Peru,Latin America,2021,3.3871,27088624.0,81.7008095275523,43100570.0,5.27,81.26,87.08,88.97,0.1216,0.0064083199999999995,0.640832,276202.24474239995,True,6826.20255614477,83.9480118272361,8.828523803234523,10.4198106678779,34.55608329205513
PER,Peru,Latin America,2022,4.0839,29044362.0,86.7632023216545,41549487.0,5.27,81.24,87.13,88.99,0.209,0.0110143,1.10143,457638.51466409996,True,7350.63034300417,84.3663554951194,8.90254134948257,11.717420406755707,12.45329478853263
PER,Peru,Latin America,2023,6.0144,30011627.0,88.6721225971446,41283220.0,9.89,81.12,86.88,88.73,0.2888,0.028562320000000002,2.8562320000000003,1179144.5402704,True,7887.54185920108,84.7810255849745,8.973039813865634,16.70019422805701,42.52449471240678
PER,Peru,Latin America,2024,7.07201576,31596914.0,92.3404475933145,42643495.0,27.54,93.28,94.27,95.8,0.3496,0.09627983999999999,9.627984,4105708.8756407998,True,8452.37167056621,85.1912729600355,9.042202352043386,18.65165207800568,11.685240442713773
PHL,Philippines,East Asia & Pacific,2019,3.311,72646000.0,65.5622109401279,167322432.0,0.0,80.0,93.0,99.0,0.0124,0.0,0.0,0.0,True,3400.78949767074,53.7157859948017,8.131762888846074,3.798098541787114,
PHL,Philippines,East Asia & Pacific,2020,5.446,70509000.0,62.9088194437208,149579406.0,0.0,80.0,96.0,99.0,0.062,0.0,0.0,0.0,True,3227.57910235199,54.1077719895977,8.079487631282424,6.436530561110402,69.46718180939642
PHL,Philippines,East Asia & Pacific,2021,7.07,71000000.0,62.7757768612907,163345244.0,60.6,80.0,96.0,99.0,0.1984,0.12023039999999999,12.023039999999998,19639064.0242176,True,3484.38593882819,54.4504102510776,8.156047106472293,8.2981220657277,28.922281762554782
PHL,Philippines,East Asia & Pacific,2022,9.051,80671744.0,70.78683157884,168016400.0,64.14,80.0,98.45,99.0,0.341,0.2187174,21.87174,36748110.16536,True,3548.06930572116,54.7902343568327,8.17415887698197,9.349618126515276,12.671494254469806
PHL,Philippines,East Asia & Pacific,2023,10.858,84700000.0,73.7219219028256,134739253.0,68.98,95.54,98.45,99.0,0.4712,0.32503376000000006,32.503376,43794806.02218129,True,3804.08274131097,55.1242716168851,8.243830174562001,10.682802046438411,14.259233926808834
PHL,Philippines,East Asia & Pacific,2024,11.71,91956000.0,79.3793912088593,133566303.0,72.41,98.69,98.69,99.0,0.5704,0.41302664,41.302664,55166441.34531192,True,3984.8315387656,55.4520983215477,8.290250316495268,10.611959342874128,-0.6631472085350643
PNG,Papua New Guinea,East Asia & Pacific,2020,0.02245,1100000.0,11.2064839493605,4818000.0,0.0,50.0,64.35,89.0,0.062,0.0,0.0,0.0,True,2429.61134585269,14.1703677185729,7.795486583564515,1.700757575757576,
PNG,Papua New Guinea,East Asia & Pacific,2021,0.033013,1100000.0,10.9858326701885,4818000.0,0.0,50.0,64.35,89.0,0.1984,0.0,0.0,0.0,True,2607.57861874444,14.4398342822353,7.866177337424975,2.5009848484848485,47.0512249443207
PNG,Papua New Guinea,East Asia & Pacific,2022,0.058962,2000000.0,19.6017531415975,5019007.0,0.0,55.91,64.97,89.0,0.341,0.0,0.0,0.0,True,3102.28968594061,14.7358658260841,8.039895726204255,2.45675,-1.768697179898826
PNG,Papua New Guinea,East Asia & Pacific,2024,0.175703,2214365.0,20.9366480524468,4100000.0,0.0,76.0,76.0,84.0,0.5704,0.0,0.0,0.0,True,3006.70564478923,15.4061816403333,8.008600288203386,6.612241733709965,
POL,Poland,Europe,2019,3.02,70387639.0,184.136061205646,48392944.0,0.0,100.0,100.0,100.0,0.01,0.0,0.0,0.0,True,15874.5220531254,59.9626184068963,9.672470716417932,3.5754383900654303,
POL,Poland,Europe,2020,5.57,74719813.0,195.750149354175,49350724.0,3.3,100.0,100.0,100.0,0.05,0.0016500000000000002,0.165,81428.69460000002,True,16150.9304813473,59.8738141138092,9.689732941935231,6.2120962035419796,73.74362318205961
POL,Poland,Europe,2021,6.0,78837551.0,207.247437204889,50588734.0,23.0,100.0,100.0,100.0,0.16,0.0368,3.6799999999999997,1861665.4112,True,18635.5104895754,59.8096513205543,9.832824205666153,6.34215540256952,2.0936443153179773
POL,Poland,Europe,2022,8.0,80807371.0,210.514042728212,52589287.0,63.0,100.0,100.0,100.0,0.275,0.17325000000000002,17.325000000000003,9111093.97275,True,18891.2121169279,59.8315488048321,9.84645212555858,8.250072467605296,30.083101783705658
POL,Poland,Europe,2023,8.8,83517602.0,215.457880231905,52386550.0,69.0,100.0,100.0,100.0,0.38,0.2622,26.22,13735753.41,True,22145.2660647429,59.8859561370214,10.005379030949513,8.780584161567921,6.430388291081446
POL,Poland,Europe,2024,9.5,84518869.0,219.306230557297,53190324.0,91.0,100.0,100.0,100.0,0.46,0.4186,41.86,22265469.6264,True,25103.565661423,59.9705468695101,10.130765173254584,9.366744681198545,6.675643770903217
PRT,Portugal,Europe,2019,0.352113157,8095113.0,78.2649743363112,11909751.0,0.0,99.7,99.7,99.88,0.01,0.0,0.0,0.0,True,23343.3628970034,61.114927250613,10.058067978452309,3.624750276288093,
PRT,Portugal,Europe,2020,0.455137,8242376.0,79.4789151825478,11851054.0,0.0,99.9,99.9,99.9,0.05,0.0,0.0,0.0,True,22299.4044062173,61.1042566768691,10.012315248850163,4.601595866693455,26.949321082766996
PRT,Portugal,Europe,2021,0.597173,9113728.0,87.7082724630919,12445113.0,35.0,99.8,99.9,99.9,0.16,0.055999999999999994,5.6,696926.328,True,24711.4510062111,61.0951249296597,10.1150220186755,5.460379843096773,18.66274225903306
PRT,Portugal,Europe,2022,0.850981,9833783.0,94.4006344200525,12792302.0,90.0,100.0,100.0,100.0,0.275,0.24750000000000003,24.750000000000004,3166094.745,True,24620.5197587181,61.1259255772782,10.11133551075517,7.211373622270629,32.06725226977627
PRT,Portugal,Europe,2023,1.181619,10456269.0,100.244766957046,12829965.0,98.1,100.0,100.0,100.0,0.38,0.37278,37.278,4782754.3527,True,27634.6183139773,61.2048652633664,10.226824552483082,9.417149654432189,30.587460138655697
PRT,Portugal,Europe,2024,1.5197353,10689839.0,102.537550027376,12940913.0,98.7,100.0,100.0,100.0,0.46,0.45402000000000003,45.402,5875433.32026,True,29292.242104753,61.3281907341332,10.28507798536437,11.847195110546878,25.804468924107905
PSE,State of Palestine,Middle East & North Africa,2019,0.045441484,960467.0,19.3729718695994,4300230.0,0.0,0.0,57.0,97.0,0.0108,0.0,0.0,0.0,True,3656.85827137011,85.8136174183656,8.20435966196225,3.942655326349925,
PSE,State of Palestine,Middle East & North Africa,2020,0.08054,962711.0,18.9895362479614,4062334.0,0.0,0.0,55.0,98.0,0.054,0.0,0.0,0.0,True,3233.56863835858,86.0741183743925,8.081341647925488,6.971631846594323,76.82580062225722
PSE,State of Palestine,Middle East & North Africa,2021,0.09905,1030750.0,19.8781718291737,4052968.0,0.0,0.0,59.0,98.0,0.1728,0.0,0.0,0.0,True,3678.63565662194,86.334956387337,8.210297216936711,8.007923033389927,14.864399176526199
PSE,State of Palestine,Middle East & North Africa,2022,0.0983,1148698.0,21.6520177106914,4062067.0,0.0,0.0,58.3,98.0,0.297,0.0,0.0,0.0,True,3799.95527015163,86.5961423216016,8.24274457463247,7.131262234866489,-10.947417886861588
PSE,State of Palestine,Middle East & North Africa,2023,0.0970086,1177386.0,21.7663529666668,4148419.0,0.0,0.0,58.0,98.0,0.4104,0.0,0.0,0.0,True,3455.02852911712,86.8576870415886,8.147585993509827,6.866099987599649,-3.7183073421476087
PSE,Palestine,Middle East & North Africa,2024,0.08,879523.0,16.399369441189727,4148419.0,0.0,0.0,58.0,98.0,0.4968,0.0,0.0,0.0,True,2592.30591217647,87.1196014117004,7.860303072181177,7.579866207781566,10.395511592767326
PYF,French Polynesia,East Asia & Pacific,2021,0.020022,262104.0,93.6781609195402,322918.0,0.0,90.0,90.0,98.0,0.1984,0.0,0.0,0.0,True,21426.3854449835,61.7399813226008,9.972378406252007,6.365793730732839,
PYF,French Polynesia,East Asia & Pacific,2022,0.032929,274215.0,97.8018960118126,327667.0,0.0,90.0,90.0,98.0,0.341,0.0,0.0,0.0,True,20053.9569369322,61.6913806937112,9.906181766726036,10.007050428799786,57.20035634343059
PYF,French Polynesia,East Asia & Pacific,2023,0.057258,288028.0,102.458042530183,333905.0,0.0,90.0,90.0,98.0,0.4712,0.0,0.0,0.0,True,21832.2831795569,61.6967135028569,9.991145033152208,16.56609774049745,65.5442616020107
QAT,Qatar,Middle East & North Africa,2019,0.435,3535025.0,126.344703799714,3917571.0,0.0,99.5,100.0,100.0,0.0108,0.0,0.0,0.0,True,66841.3623185691,99.1191696672067,11.110077364287518,10.254524366871522,
QAT,Qatar,Middle East & North Africa,2020,0.536,3466269.0,123.64628349757,3798514.0,93.0,99.8,100.0,100.0,0.054,0.05022,5.022,190761.37308,True,51683.5681078949,99.1617913833034,10.852895178408598,12.886093568233358,25.66251838908724
QAT,Qatar,Middle East & North Africa,2021,0.543,3871773.0,137.541661012397,3876499.0,95.7,99.8,100.0,100.0,0.1728,0.16536960000000003,16.536960000000004,641055.0890304002,True,71751.9363398856,99.203408908243,11.180970120573194,11.68715211351492,-9.304149844713638
QAT,Qatar,Middle East & North Africa,2022,0.649,4688760.0,162.103126928509,4692966.0,98.3,99.8,100.0,100.0,0.297,0.29195099999999996,29.195099999999996,1370116.1166659999,True,88701.4689763536,99.243997525719,11.393031729337014,11.534677256531223,-1.3046365402173188
QAT,Qatar,Middle East & North Africa,2023,0.781,4617600.0,155.000768693175,4701606.0,98.9,99.9,100.0,100.0,0.4104,0.4058856,40.58856,1908314.1722736,True,81816.9797967481,99.2835325193835,11.312240078027079,14.09462346962347,22.193479333309817
QAT,Qatar,Middle East & North Africa,2024,0.736,4587975.0,150.503227406433,4682758.0,98.95,100.0,100.0,100.0,0.4968,0.49158360000000006,49.15836000000001,2301967.0355688003,True,76688.6941743178,99.3219891728394,11.24750957328727,13.368279760315462,-5.1533388662238
ROU,Romania,Europe,2019,0.87,16975000.0,87.0443988480501,22671000.0,0.0,98.13,99.96,99.96,0.01,0.0,0.0,0.0,True,12909.6104013244,52.8931835224862,9.465727305331441,4.270986745213549,
ROU,Romania,Europe,2020,1.13,17722000.0,91.3859911288243,22588000.0,0.0,98.22,99.98,99.98,0.05,0.0,0.0,0.0,True,13009.1770573223,52.611947245178,9.473410314880397,5.313546251363653,24.410272575031744
ROU,Romania,Europe,2021,1.493,18537000.0,96.3053041794486,22929000.0,11.7,98.63,99.98,99.98,0.16,0.01872,1.872,429230.88,True,14907.9803652143,52.2321512130811,9.609651943534578,6.711801621981262,26.314918596196748
ROU,Romania,Europe,2022,1.85,18407000.0,96.0359939587115,23219000.0,11.7,98.75,99.83,99.98,0.275,0.032175,3.2175000000000002,747071.3250000001,True,15503.551804598,52.1634832477272,9.64882442534053,8.37543688089676,24.786716780589344
ROU,Romania,Europe,2023,2.45,18573551.0,97.1497314195339,23564000.0,16.37,98.93,99.86,99.98,0.38,0.062206000000000004,6.2206,1465822.1840000001,True,18244.4186876321,52.1645747011867,9.811614486901306,10.992333488984777,31.244896777346675
ROU,Romania,Europe,2024,2.9,19239743.0,101.181456535989,22781000.0,39.8,99.06,99.64,99.77,0.46,0.18308,18.308,4170745.48,True,20080.2096215595,52.1674778928768,9.907490013071868,12.560805342704768,14.268779739003822
RUS,Russian Federation,Europe,2019,14.2,142063872.0,96.9500433646148,239795946.0,0.0,87.7,87.7,98.9,0.01,0.0,0.0,0.0,True,11447.701171875,74.6222859951926,9.345544217809904,8.329586661789236,
RUS,Russian Federation,Europe,2020,22.6,146248561.0,99.916146129167,238733217.0,0.0,88.6,88.6,98.94,0.05,0.0,0.0,0.0,True,10108.3271484375,74.6932216791674,9.221114833282865,12.877619584464378,54.600943688341474
RUS,Russian Federation,Europe,2021,29.6,157068568.0,107.702062262672,246569033.0,0.0,89.75,96.2,99.4,0.16,0.0,0.0,0.0,True,12425.029296875,74.7516840220252,9.427468208859434,15.704393934925712,21.95106270938123
RUS,Russian Federation,Europe,2022,35.4,160477427.0,110.23323144358,245266945.0,0.0,92.6,96.6,99.2,0.275,0.0,0.0,0.0,True,15619.6142578125,74.8544893625017,9.65628272768621,18.382647672934088,17.054168082552266
RUS,Russian Federation,Europe,2023,41.3,172899805.0,118.880095296702,263017184.0,0.0,93.1,97.0,99.4,0.38,0.0,0.0,0.0,True,14159.3876953125,74.9805047873279,9.558133124456292,19.90555551330244,8.284485823065758
RUS,Russian Federation,Europe,2024,47.0,184638642.0,127.494892070575,269516292.0,0.0,93.0,97.0,99.4,0.46,0.0,0.0,0.0,True,14889.0185546875,75.1119136177067,9.608379210455828,21.212605466772587,6.56625710644787
RWA,Rwanda,Sub-Saharan Africa,2019,0.040682512,5341692.0,41.8100261089003,9658548.0,0.0,98.9,98.9,99.94,0.0052,0.0,0.0,0.0,True,810.051412137354,22.9711026997362,6.697097717426748,0.6346695641256241,
RWA,Rwanda,Sub-Saharan Africa,2020,0.079832,5548624.0,42.4666555996374,10614408.0,0.0,98.07,98.07,99.94,0.026,0.0,0.0,0.0,True,778.701498925026,24.5029761132966,6.657627787488018,1.1989759382986966,88.91341354150329
RWA,Rwanda,Sub-Saharan Africa,2021,0.101922,6332642.0,47.4168380098927,10902989.0,0.0,98.07,98.63,98.63,0.0832,0.0,0.0,0.0,True,829.544845263697,26.1049092762833,6.720877171175412,1.34122535270429,11.864242630877175
RWA,Rwanda,Sub-Saharan Africa,2022,0.128157,8279430.0,60.6505882706287,11002078.0,0.0,98.76,98.76,98.76,0.143,0.0,0.0,0.0,True,975.469323735369,27.7806702737761,6.8829187128597065,1.2899136776323974,-3.825731072592231
RWA,Rwanda,Sub-Saharan Africa,2023,0.160687,9277634.0,66.4850283468288,12763076.0,0.0,98.76,99.07,99.07,0.1976,0.0,0.0,0.0,True,1027.03446826565,28.8555310645477,6.934430771454604,1.4433187743053166,11.892663775338065
RWA,Rwanda,Sub-Saharan Africa,2024,0.29942566,10208316.0,71.6043069835817,13287329.0,0.0,98.76,99.83,99.84,0.2392,0.0,0.0,0.0,True,999.65456165547,29.8849714294083,6.907409780960038,2.444295252354388,69.3524185972604
SAU,Saudi Arabia,Middle East & North Africa,2019,7.78,40052293.0,131.436161238948,41298629.0,35.0,94.2,98.86,99.99,0.0108,0.00378,0.378,156108.81762,True,29566.7933827436,83.6394643268678,10.294407165395246,16.18717143943128,
SAU,Saudi Arabia,Middle East & North Africa,2020,13.22,41379642.0,133.520588597921,43215439.0,41.0,98.25,99.12,99.99,0.054,0.02214,2.214,956789.81946,True,24338.8307301067,83.8064352851942,10.099828326361589,26.62339772457835,64.4722045738322
SAU,Saudi Arabia,Middle East & North Africa,2021,14.416,42974656.0,137.174864639484,45427321.0,47.0,99.99,99.99,99.99,0.1728,0.081216,8.121599999999999,3689425.302336,True,31920.7653655643,83.9716349986538,10.371012028894215,27.954460725254748,4.999598527755067
SAU,Saudi Arabia,Middle East & North Africa,2022,19.3,45875114.0,142.578437059523,48197996.0,53.0,100.0,100.0,100.0,0.297,0.15741,15.741,7586846.55036,True,38510.2276211037,84.1349430023993,10.5586791374927,35.058950116905066,25.41451062667772
SAU,Saudi Arabia,Middle East & North Africa,2023,29.9,56298177.0,169.245078175721,52482866.0,68.5,100.0,100.0,100.0,0.4104,0.28112400000000004,28.112400000000004,14754193.221384002,True,36156.848337701,84.2962388315415,10.495621651905047,44.25838987053998,26.23991797517928
SAU,Saudi Arabia,Middle East & North Africa,2024,34.11,61556426.0,181.246846361737,54184648.0,84.0,100.0,100.0,100.0,0.4968,0.417312,41.7312,22611903.826176003,True,35121.6628687742,84.4554020211443,10.466573394827883,46.177144852431816,4.335347461813188
SEN,Senegal,Sub-Saharan Africa,2021,0.38,15878824.0,92.2068790148603,19859981.0,0.0,83.05,99.4,99.4,0.0832,0.0,0.0,0.0,True,1598.10676952274,52.2260292191155,7.3765749385640325,1.9942702725760213,
SEN,Senegal,Sub-Saharan Africa,2022,0.61,16978659.0,96.1903570558735,20854830.0,0.0,95.4,99.4,99.4,0.143,0.0,0.0,0.0,True,1574.0281059306,53.4435061024348,7.361393285190607,2.9939545480790524,50.127823156674125
SEN,Senegal,Sub-Saharan Africa,2023,0.75,19496659.0,107.849980746862,22400205.0,0.0,97.5,99.5,99.5,0.1976,0.0,0.0,0.0,True,1698.03387300843,54.6992276190794,7.437226315440534,3.2056774445303677,7.071680382962353
SEN,Senegal,Sub-Saharan Africa,2024,0.8016,20140856.0,108.857817626477,22922932.0,0.0,97.5,99.5,99.5,0.2392,0.0,0.0,0.0,True,1773.21829923448,55.2368169057304,7.480551422710769,3.3166415568434626,3.461487134409791
SGP,Singapore,East Asia & Pacific,2019,0.37,9034300.0,159.347378272364,9034300.0,0.0,100.0,100.0,100.0,0.0124,0.0,0.0,0.0,True,65952.0378959293,100.0,11.096683058288658,3.4129189127362753,
SGP,Singapore,East Asia & Pacific,2020,0.58,8444800.0,150.259334715266,8444800.0,0.0,100.0,100.0,100.0,0.062,0.0,0.0,0.0,True,61410.0792630788,100.0,11.025329258042019,5.7234432234432235,67.69936144936146
SGP,Singapore,East Asia & Pacific,2021,0.77,8761900.0,157.977675166643,8761900.0,73.57,100.0,100.0,100.0,0.1984,0.14596288,14.596288,1278912.1582719998,True,80056.1288247844,100.0,11.290483277952374,7.32337354531171,27.953982583686198
SGP,Singapore,East Asia & Pacific,2022,0.91,9774600.0,173.005291258141,9774600.0,96.0,100.0,100.0,100.0,0.341,0.32736000000000004,32.736000000000004,3199813.0560000003,True,90299.0694637269,100.0,11.410882434409864,7.758203234232944,5.937559872247733
SGP,Singapore,East Asia & Pacific,2023,1.0,10026700.0,173.199932977376,10026700.0,95.0,100.0,100.0,100.0,0.4712,0.44764,44.763999999999996,4488351.988,True,85412.230345235,100.0,11.355244581996212,8.311142582637691,7.127157303187315
SGP,Singapore,East Asia & Pacific,2024,1.1,9960700.0,170.78256295407,9960700.0,95.0,100.0,100.0,100.0,0.5704,0.54188,54.188,5397504.116,True,90674.066632628,100.0,11.415026670551148,9.202833803514478,10.728864437238329
SRB,Serbia,Europe,2019,0.3,6251916.0,90.258153046795,8453887.0,0.0,96.86,98.88,99.16,0.01,0.0,0.0,0.0,True,7755.632986437,61.0492248535156,8.956174695288947,3.9987741358009288,
SRB,Serbia,Europe,2020,0.47,6513258.0,94.7859048333658,8260758.0,0.0,98.1,98.94,99.19,0.05,0.0,0.0,0.0,True,8098.70955668849,61.223201751709,8.999460013979633,6.013375589707434,50.380476253205366
SRB,Serbia,Europe,2021,0.663,7142191.0,105.076955556814,8501519.0,0.0,98.64,99.45,99.73,0.16,0.0,0.0,0.0,True,9680.52798074468,61.363899230957,9.177871722248542,7.735721433380877,28.6419136469944
SRB,Serbia,Europe,2022,0.834,7274667.0,109.538491329199,8621147.0,0.0,98.69,99.49,99.75,0.275,0.0,0.0,0.0,True,10024.8191112596,61.9013813540396,9.212819208247351,9.553701908279788,23.501110924884582
SRB,Serbia,Europe,2023,1.07,7440221.0,112.031325075886,8532022.0,0.0,98.77,99.53,99.77,0.38,0.0,0.0,0.0,True,12281.707946167,62.1434649229738,9.415866275593999,11.984411036535969,25.442589182624474
SRB,Serbia,Europe,2024,1.24,7499129.0,113.534265896038,8178664.0,0.0,98.8,99.54,99.78,0.46,0.0,0.0,0.0,True,13679.2065983557,62.3830029804177,9.523632192298418,13.779378022878836,14.977515214312053
STP,Sao Tome and Principe,Sub-Saharan Africa,2019,0.000716828,73858.0,34.6114193596761,165761.0,0.0,0.0,94.0,94.0,0.0052,0.0,0.0,0.0,True,1935.2931816596,67.9129943847656,7.568014109056194,0.808790742596153,
STP,Sao Tome and Principe,Sub-Saharan Africa,2020,0.001102,78382.0,36.0484742566744,174203.0,0.0,0.0,94.0,94.0,0.026,0.0,0.0,0.0,True,2167.22001796925,68.0436706542969,7.681200527517286,1.17161253008769,44.859784908876236
STP,Sao Tome and Principe,Sub-Saharan Africa,2021,0.0014,88892.0,40.0484769846955,189239.0,0.0,0.0,94.0,94.0,0.0832,0.0,0.0,0.0,True,2362.58827248102,68.1738967895508,7.76751302268301,1.3124540641077562,12.021170003151527
STP,Sao Tome and Principe,Sub-Saharan Africa,2022,0.00178,92264.0,40.7697576279799,196384.0,0.0,0.0,95.0,96.0,0.143,0.0,0.0,0.0,True,2389.73729784737,68.3720919798341,7.778938721665543,1.6077054250122835,22.496129120164497
STP,Sao Tome and Principe,Sub-Saharan Africa,2023,0.00252346,96901.0,41.971923714975,146497.0,0.0,81.0,96.0,97.0,0.1976,0.0,0.0,0.0,True,2990.6606143535,68.6043921103568,8.003249583236158,2.170135843111354,34.9834247834782
