"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",76,"EST","Estonia","32.7803824061362",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",76,"EST","Estonia","49.89516174508",2016,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",76,"EST","Estonia","85.8694661091144",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",76,"EST","Estonia","115.923929172025",2018,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",76,"EST","Estonia","143.101707983496",2019,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",76,"EST","Estonia","187.706802887305",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",76,"EST","Estonia","222.788179436024",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",76,"EST","Estonia","271.876103876517",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",76,"EST","Estonia","331.44931919459",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",76,"EST","Estonia","391.828143649241",2024,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",77,"ETH","Ethiopia","96.4187327823691",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",77,"ETH","Ethiopia","93.4055669717915",2016,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",77,"ETH","Ethiopia","19.8106762048193",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",77,"ETH","Ethiopia","23.4040184626026",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",77,"ETH","Ethiopia","22.4588312949868",2024,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","2.74390243902439",2012,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","4.10396716826265",2013,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","6.76621558562762",2014,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","10.9251319261214",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","18.7276545031497",2016,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","39.112501777841",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","60.6274945687869",2018,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","83.9005857210701",2019,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","108.03636195268",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","127.667093696161",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","159.709932231191",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","183.225877555519",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",78,"FRA","France","204.882360030531",2024,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",79,"FJI","Fiji","195.414205387714",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",79,"FJI","Fiji","234.662605369201",2024,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",81,"FIN","Finland","80.1231097940963",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",81,"FIN","Finland","120.711562897078",2016,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",81,"FIN","Finland","168.24644549763",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",81,"FIN","Finland","218.053927315358",2018,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",81,"FIN","Finland","261.376896149358",2019,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",81,"FIN","Finland","337.195828505214",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",81,"FIN","Finland","398.850574712644",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",81,"FIN","Finland","443.194600674916",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",81,"FIN","Finland","504.484304932735",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",81,"FIN","Finland","531.674208144796",2024,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",84,"GBR","United Kingdom","38.2708585247884",2018,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",84,"GBR","United Kingdom","49.9971462816049",2019,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",84,"GBR","United Kingdom","68.3064968466558",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",84,"GBR","United Kingdom","80.6841639634326",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",84,"GBR","United Kingdom","100.253865681976",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",84,"GBR","United Kingdom","121.817162086371",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",85,"GAB","Gabon","12.7912453721669",2019,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",85,"GAB","Gabon","16.9453888586108",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",90,"GHA","Ghana","0.554594627930228",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",90,"GHA","Ghana","1.01283494831554",2016,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",90,"GHA","Ghana","6.61520872151156",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",90,"GHA","Ghana","9.51936959219716",2018,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",90,"GHA","Ghana","12.2367393226844",2019,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",90,"GHA","Ghana","28.7110949675724",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",90,"GHA","Ghana","42.9580674518441",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",90,"GHA","Ghana","61.2743411621286",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",90,"GHA","Ghana","97.4496228673399",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",90,"GHA","Ghana","111.524427848583",2024,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",91,"GIB","Gibraltar","0.4402139",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",91,"GIB","Gibraltar","1.0981",2016,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",91,"GIB","Gibraltar","118.468562561547",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",92,"GMB","Gambia","233.996499384507",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",92,"GMB","Gambia","390.621356174262",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",93,"GNB","Guinea-Bissau","5.20179912211511",2018,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",93,"GNB","Guinea-Bissau","4.34785013330308",2019,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",93,"GNB","Guinea-Bissau","5.73227218056657",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",93,"GNB","Guinea-Bissau","14.6954085098075",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",93,"GNB","Guinea-Bissau","21.7554392017691",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",93,"GNB","Guinea-Bissau","27.2296065522822",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",93,"GNB","Guinea-Bissau","35.0582958880402",2024,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",94,"GNQ","Equatorial Guinea","143.603664658635",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",94,"GNQ","Equatorial Guinea","208.316111432587",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",94,"GNQ","Equatorial Guinea","384.323945541911",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","2.49165047924405",2013,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","4.38600530969803",2014,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","7.87596768569218",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","8.40644841845283",2016,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","14.1344094707328",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","19.8520995230124",2018,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","26.3086872820079",2019,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","49.5058728914506",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","64.9506526567771",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","105.926309693411",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","160.821760246619",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",95,"GRC","Greece","204.971899153241",2024,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",96,"GRD","Grenada","8.97311305474571",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",97,"GRL","Greenland","30.5221493027071",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",97,"GRL","Greenland","26.5180533751962",2018,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",97,"GRL","Greenland","545.024550898204",2019,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",98,"GTM","Guatemala","89.31595400175956",2024,"","Superintendencia de Telecomunicaciones (SIT); ITU estimate.","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",100,"GIN","Guinea","11.488593467914",2020,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",100,"GIN","Guinea","15.9605339524086",2021,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",100,"GIN","Guinea","25.7768867249033",2022,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",100,"GIN","Guinea","29.7503557107748",2023,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",100,"GIN","Guinea","38.93205237075248",2024,"","ITU Research based on ARPT Annual Report","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",103,"HKG","Hong Kong, China","13.515668714741",2012,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",103,"HKG","Hong Kong, China","18.8626818525765",2013,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",103,"HKG","Hong Kong, China","22.9408660941646",2014,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",103,"HKG","Hong Kong, China","29.334635621099",2015,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",103,"HKG","Hong Kong, China","36.3343093853468",2016,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",103,"HKG","Hong Kong, China","36.291360275968",2017,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
34056,"i136mwi_subs","Mobile-broadband Internet traffic (within the country)",,"exabytes",103,"HKG","Hong Kong, China","46.2616889322139",2018,"","","Refers to broadband traffic volumes originated within the country from 3G networks or other more advanced mobile networks, including 3G upgrades, evolutions or equivalent standards in terms of data transmission speeds"
